train_epoch ; train_step ; discrim_loss ; gen_loss_GAN ; gen_loss_L1
3 ; 4 ; 0.9658672 ; 1.1917912 ; 0.16758184
3 ; 5 ; 0.96386945 ; 1.1947329 ; 0.16740318
3 ; 6 ; 0.9617794 ; 1.2021775 ; 0.16742414
3 ; 7 ; 0.96529275 ; 1.1959528 ; 0.1674764
3 ; 8 ; 0.96482205 ; 1.2000929 ; 0.16718036
3 ; 9 ; 0.9675552 ; 1.2008104 ; 0.1668503
3 ; 10 ; 0.9705899 ; 1.1973162 ; 0.16685201
3 ; 11 ; 0.9720476 ; 1.2063365 ; 0.16692784
3 ; 12 ; 0.97816634 ; 1.2089328 ; 0.16697536
3 ; 13 ; 0.9894879 ; 1.2053375 ; 0.16657183
3 ; 14 ; 0.9894787 ; 1.2078165 ; 0.16617285
3 ; 15 ; 0.98488724 ; 1.2091893 ; 0.16672459
3 ; 16 ; 0.98692197 ; 1.2200592 ; 0.16647078
3 ; 17 ; 0.9842497 ; 1.2193828 ; 0.1663328
3 ; 18 ; 0.9838558 ; 1.2148191 ; 0.16636914
3 ; 19 ; 0.987103 ; 1.227756 ; 0.16652782
3 ; 20 ; 0.98815316 ; 1.2269157 ; 0.16639751
3 ; 21 ; 0.9910241 ; 1.2218633 ; 0.16611461
3 ; 22 ; 0.9906112 ; 1.2177969 ; 0.16788311
3 ; 23 ; 0.98791486 ; 1.2237834 ; 0.16777134
3 ; 24 ; 0.9901387 ; 1.2193934 ; 0.1680213
3 ; 25 ; 0.98610616 ; 1.2222296 ; 0.16875885
3 ; 26 ; 0.98010373 ; 1.2349074 ; 0.16951948
3 ; 27 ; 0.98651874 ; 1.249339 ; 0.16910142
3 ; 28 ; 0.9932998 ; 1.2404478 ; 0.1690174
3 ; 29 ; 0.9920088 ; 1.2420233 ; 0.16891395
3 ; 30 ; 0.98874485 ; 1.244455 ; 0.16867903
3 ; 31 ; 0.9867647 ; 1.2464632 ; 0.1691305
3 ; 32 ; 0.98488003 ; 1.2436857 ; 0.1687288
3 ; 33 ; 0.9793362 ; 1.2480508 ; 0.17010185
3 ; 34 ; 0.9777938 ; 1.2604015 ; 0.1697388
3 ; 35 ; 0.9750248 ; 1.2595102 ; 0.1693173
3 ; 36 ; 0.9751948 ; 1.2534753 ; 0.1693813
3 ; 37 ; 0.98059964 ; 1.2701333 ; 0.16894633
3 ; 38 ; 0.97821033 ; 1.2670174 ; 0.16872172
3 ; 39 ; 0.9784295 ; 1.2620568 ; 0.16824858
3 ; 40 ; 0.97585374 ; 1.2662249 ; 0.16782893
3 ; 41 ; 0.97146094 ; 1.2686627 ; 0.16750841
3 ; 42 ; 0.9698057 ; 1.272908 ; 0.16703267
3 ; 43 ; 0.9682518 ; 1.2677966 ; 0.16724735
3 ; 44 ; 0.96546793 ; 1.2771633 ; 0.16674046
3 ; 45 ; 0.961083 ; 1.2808926 ; 0.16730872
3 ; 46 ; 0.95739764 ; 1.2779963 ; 0.16928945
3 ; 47 ; 0.9543568 ; 1.2779255 ; 0.1692912
3 ; 48 ; 0.95457596 ; 1.2936388 ; 0.16906929
3 ; 49 ; 0.95465815 ; 1.2945635 ; 0.16867061
3 ; 50 ; 0.9575555 ; 1.2872059 ; 0.16849445
3 ; 51 ; 0.96100414 ; 1.2913212 ; 0.16812663
3 ; 52 ; 0.96485054 ; 1.2835929 ; 0.17022236
3 ; 53 ; 0.96551293 ; 1.2884561 ; 0.17020524
3 ; 54 ; 0.9715897 ; 1.2822843 ; 0.17011733
3 ; 55 ; 0.97023183 ; 1.2798427 ; 0.1701224
3 ; 56 ; 0.96826243 ; 1.2864951 ; 0.16991222
3 ; 57 ; 0.9651704 ; 1.2850931 ; 0.16989613
3 ; 58 ; 0.9608937 ; 1.2869014 ; 0.16954532
3 ; 59 ; 0.9557088 ; 1.2910609 ; 0.17148036
3 ; 60 ; 0.95713353 ; 1.3011504 ; 0.17096028
3 ; 61 ; 0.96496177 ; 1.2906419 ; 0.17159252
3 ; 62 ; 0.9628437 ; 1.2908771 ; 0.17174137
3 ; 63 ; 0.9644139 ; 1.2965745 ; 0.17132525
3 ; 64 ; 0.962951 ; 1.2971982 ; 0.1710555
3 ; 65 ; 0.9637088 ; 1.2984544 ; 0.17079641
3 ; 66 ; 0.9650085 ; 1.2999971 ; 0.17060563
3 ; 67 ; 0.9810516 ; 1.2888973 ; 0.17069721
3 ; 68 ; 0.9811642 ; 1.2942216 ; 0.17064449
3 ; 69 ; 0.977211 ; 1.2934741 ; 0.17082076
3 ; 70 ; 0.9753901 ; 1.2966423 ; 0.17055689
3 ; 71 ; 0.97334313 ; 1.2938043 ; 0.17033513
3 ; 72 ; 0.9697671 ; 1.2940696 ; 0.17252892
3 ; 73 ; 0.9757857 ; 1.3108817 ; 0.17222223
3 ; 74 ; 0.9736528 ; 1.3086721 ; 0.17220806
3 ; 75 ; 0.97240114 ; 1.3130252 ; 0.17238976
3 ; 76 ; 0.97167194 ; 1.3071476 ; 0.17227094
3 ; 77 ; 0.9712609 ; 1.3046967 ; 0.17331028
3 ; 78 ; 0.9689198 ; 1.3129176 ; 0.17315805
3 ; 79 ; 0.9637403 ; 1.3165336 ; 0.17383792
3 ; 80 ; 0.9597151 ; 1.3221123 ; 0.17390797
3 ; 81 ; 0.9620841 ; 1.3178185 ; 0.17361777
3 ; 82 ; 0.95987535 ; 1.3150904 ; 0.17511602
3 ; 83 ; 0.9706852 ; 1.3296525 ; 0.17523856
3 ; 84 ; 0.976699 ; 1.3311323 ; 0.1749579
3 ; 86 ; 0.97904825 ; 1.3246552 ; 0.17519066
3 ; 86 ; 0.97686803 ; 1.3259376 ; 0.17520805
3 ; 87 ; 0.97533506 ; 1.3293072 ; 0.17520638
3 ; 88 ; 0.9709156 ; 1.3289654 ; 0.17531046
3 ; 89 ; 0.9691251 ; 1.3379446 ; 0.17765586
3 ; 90 ; 0.96992844 ; 1.3415337 ; 0.17731123
3 ; 91 ; 0.97147465 ; 1.3336184 ; 0.17705807
3 ; 92 ; 0.9686449 ; 1.3352256 ; 0.17666025
3 ; 93 ; 0.96217287 ; 1.3392881 ; 0.17727634
3 ; 94 ; 0.9598899 ; 1.3501881 ; 0.17764473
3 ; 95 ; 0.95561886 ; 1.3501432 ; 0.1777721
3 ; 96 ; 0.9498372 ; 1.3521929 ; 0.17807029
3 ; 97 ; 0.95160025 ; 1.3566773 ; 0.17849603
3 ; 98 ; 0.95612454 ; 1.3469596 ; 0.17890318
3 ; 99 ; 0.96005696 ; 1.3563356 ; 0.17831963
3 ; 100 ; 0.9602976 ; 1.3486509 ; 0.17874128
3 ; 101 ; 0.95969546 ; 1.3490676 ; 0.17840365
3 ; 102 ; 0.95816237 ; 1.3530774 ; 0.17932215
3 ; 103 ; 0.95767194 ; 1.3521703 ; 0.17946962
3 ; 104 ; 0.95860744 ; 1.3444871 ; 0.17912629
3 ; 105 ; 0.95999855 ; 1.3506085 ; 0.17860258
3 ; 106 ; 0.9592047 ; 1.3475909 ; 0.1786773
3 ; 107 ; 0.9536498 ; 1.3523989 ; 0.17882104
